"WeekInDayFmt","Sku","Store","Sales"
20070210,49055486,47,2
20070224,49055486,47,4
20070310,49055486,47,1
20070317,49055486,47,16
20070331,49055486,47,4
20070414,49055486,47,6
20070421,49055486,47,9
20070505,49055486,47,1
20070512,49055486,47,1
20070519,49055486,47,1
20070526,49055486,47,1
20070609,49055486,47,1
20070616,49055486,47,5
20070623,49055486,47,1
20070707,49055486,47,2
20070728,49055486,47,4
20070804,49055486,47,6
20070811,49055486,47,1
20070825,49055486,47,6
20070908,49055486,47,9
20070922,49055486,47,2
20071006,49055486,47,5
20071013,49055486,47,2
20071020,49055486,47,4
20051112,49055486,48,1
20051210,49055486,48,10
20051217,49055486,48,1
20051231,49055486,48,4
20060121,49055486,48,3
20060128,49055486,48,1
20060225,49055486,48,4
20060304,49055486,48,1
20060401,49055486,48,14
20060415,49055486,48,3
20060429,49055486,48,1
20060506,49055486,48,2
20060513,49055486,48,1
20060520,49055486,48,1
20060527,49055486,48,3
20060610,49055486,48,2
20060617,49055486,48,7
20060624,49055486,48,5
20060701,49055486,48,2
20060729,49055486,48,1
20060805,49055486,48,2
20060812,49055486,48,3
20060819,49055486,48,1
20060826,49055486,48,8
20060916,49055486,48,2
20061007,49055486,48,3
20061021,49055486,48,1
20061028,49055486,48,6
20061111,49055486,48,3
20061118,49055486,48,2
20061209,49055486,48,8
20061230,49055486,48,1
20070120,49055486,48,5
20070210,49055486,48,4
20070217,49055486,48,2
20070224,49055486,48,4
20070317,49055486,48,6
20070331,49055486,48,6
20070421,49055486,48,7
20070512,49055486,48,3
20070519,49055486,48,3
20070602,49055486,48,1
20070609,49055486,48,2
20070616,49055486,48,4
20070707,49055486,48,2
20070721,49055486,48,2
20070728,49055486,48,1
20070804,49055486,48,4
20070818,49055486,48,1
20070825,49055486,48,1
20070908,49055486,48,12
20071006,49055486,48,2
20071013,49055486,48,4
20071020,49055486,48,2
20051119,49055486,49,1
20051126,49055486,49,1
20051203,49055486,49,1
20051210,49055486,49,15
20051217,49055486,49,4
20051231,49055486,49,1
20060107,49055486,49,1
20060121,49055486,49,3
20060204,49055486,49,1
20060225,49055486,49,1
20060311,49055486,49,1
20060318,49055486,49,2
20060325,49055486,49,1
20060401,49055486,49,15
20060408,49055486,49,2
20060422,49055486,49,1
20060429,49055486,49,2
20060513,49055486,49,3
20060520,49055486,49,1
20060527,49055486,49,4
20060603,49055486,49,12
20060610,49055486,49,12
20060617,49055486,49,2
20060624,49055486,49,1
20060701,49055486,49,4
20060722,49055486,49,2
20060729,49055486,49,1
20060805,49055486,49,1
20060819,49055486,49,1
20060826,49055486,49,20
20060909,49055486,49,2
20060916,49055486,49,6
20060930,49055486,49,1
20061007,49055486,49,4
20061021,49055486,49,2
20061028,49055486,49,1
20061111,49055486,49,5
20061118,49055486,49,1
20061125,49055486,49,1
20061202,49055486,49,1
20061209,49055486,49,4
20061223,49055486,49,1
20061230,49055486,49,1
20070113,49055486,49,2
20070120,49055486,49,14
20070203,49055486,49,2
20070210,49055486,49,4
20070217,49055486,49,2
20070224,49055486,49,4
20070303,49055486,49,1
20070310,49055486,49,1
20070317,49055486,49,5
20070324,49055486,49,2
20070331,49055486,49,7
20070407,49055486,49,3
20070414,49055486,49,3
20070421,49055486,49,13
20070428,49055486,49,1
20070512,49055486,49,3
20070519,49055486,49,7
20070602,49055486,49,3
20070609,49055486,49,1
20070616,49055486,49,9
20070707,49055486,49,5
20070714,49055486,49,1
20070721,49055486,49,1
20070728,49055486,49,4
20070804,49055486,49,7
20070825,49055486,49,10
20070908,49055486,49,7
20070922,49055486,49,1
20070929,49055486,49,1
20071006,49055486,49,12
20071013,49055486,49,4
20071020,49055486,49,2
20051105,49055486,50,3
20051112,49055486,50,3
20051119,49055486,50,2
20051126,49055486,50,1
20051210,49055486,50,25
20051217,49055486,50,7
20051231,49055486,50,4
20060107,49055486,50,2
20060121,49055486,50,6
20060128,49055486,50,1
20060204,49055486,50,2
20060225,49055486,50,1
20060304,49055486,50,1
20060311,49055486,50,1
20060318,49055486,50,9
20060325,49055486,50,2
20060401,49055486,50,12
20060408,49055486,50,1
20060415,49055486,50,4
20060422,49055486,50,7
20060429,49055486,50,2
20060513,49055486,50,2
20060520,49055486,50,3
20060527,49055486,50,4
20060603,49055486,50,2
20060617,49055486,50,8
20060624,49055486,50,5
20060701,49055486,50,4
20060729,49055486,50,4
20060805,49055486,50,2
20060812,49055486,50,1
20060819,49055486,50,3
20060826,49055486,50,20
20060916,49055486,50,12
20060923,49055486,50,2
20060930,49055486,50,4
20061007,49055486,50,9
20061021,49055486,50,6
20061028,49055486,50,3
20061104,49055486,50,1
20061111,49055486,50,8
20061118,49055486,50,4
20061202,49055486,50,2
20061209,49055486,50,9
20061223,49055486,50,4
20061230,49055486,50,2
20070113,49055486,50,3
20070120,49055486,50,10
20070210,49055486,50,9
20070217,49055486,50,2
20070224,49055486,50,8
20070303,49055486,50,1
20070310,49055486,50,3
20070317,49055486,50,8
20070324,49055486,50,2
20070331,49055486,50,8
20070414,49055486,50,25
20070421,49055486,50,11
20070428,49055486,50,2
20070512,49055486,50,7
20070602,49055486,50,3
20070609,49055486,50,1
20070616,49055486,50,23
20070623,49055486,50,2
20070630,49055486,50,2
20070707,49055486,50,13
20070721,49055486,50,9
20070728,49055486,50,8
20070804,49055486,50,16
20070818,49055486,50,3
20070825,49055486,50,13
20070901,49055486,50,1
20070908,49055486,50,10
20070915,49055486,50,2
20071006,49055486,50,13
20071013,49055486,50,4
20071020,49055486,50,1
20051112,49055486,51,1
20051119,49055486,51,3
20051210,49055486,51,5
20051217,49055486,51,5
20051231,49055486,51,5
20060107,49055486,51,3
20060114,49055486,51,1
20060121,49055486,51,7
20060128,49055486,51,2
20060211,49055486,51,1
20060225,49055486,51,2
20060304,49055486,51,3
20060311,49055486,51,2
20060318,49055486,51,4
20060325,49055486,51,1
20060401,49055486,51,15
20060408,49055486,51,1
20060415,49055486,51,5
20060422,49055486,51,1
20060506,49055486,51,1
20060513,49055486,51,3
20060520,49055486,51,6
20060527,49055486,51,3
20060610,49055486,51,1
20060617,49055486,51,8
20060624,49055486,51,3
20060701,49055486,51,2
20060729,49055486,51,2
20060805,49055486,51,4
20060819,49055486,51,2
20060826,49055486,51,14
20060916,49055486,51,12
20060930,49055486,51,1
20061007,49055486,51,2
20061014,49055486,51,1
20061021,49055486,51,3
20061028,49055486,51,3
20061104,49055486,51,2
20061111,49055486,51,9
20061118,49055486,51,5
20061202,49055486,51,2
20061209,49055486,51,4
20061216,49055486,51,1
20061230,49055486,51,3
20070106,49055486,51,1
20070113,49055486,51,1
20070120,49055486,51,6
20070127,49055486,51,3
20070203,49055486,51,1
20070210,49055486,51,6
20070217,49055486,51,4
20070224,49055486,51,8
20070317,49055486,51,22
20070331,49055486,51,5
20070407,49055486,51,2
20070414,49055486,51,2
20070421,49055486,51,5
20070428,49055486,51,2
20070505,49055486,51,3
20070512,49055486,51,4
20070519,49055486,51,9
20070526,49055486,51,4
20070602,49055486,51,4
20070609,49055486,51,1
20070616,49055486,51,6
20070623,49055486,51,1
20070630,49055486,51,2
20070707,49055486,51,4
20070721,49055486,51,2
20070728,49055486,51,5
20070804,49055486,51,7
20070811,49055486,51,3
20070818,49055486,51,1
20070825,49055486,51,9
20070901,49055486,51,1
20070908,49055486,51,6
20070922,49055486,51,2
20070929,49055486,51,7
20071006,49055486,51,7
20071020,49055486,51,11
20051029,49055486,52,4
20051105,49055486,52,1
20051112,49055486,52,1
20051210,49055486,52,20
20051231,49055486,52,3
20060107,49055486,52,2
20060121,49055486,52,3
20060218,49055486,52,1
20060225,49055486,52,2
20060304,49055486,52,1
20060318,49055486,52,15
20060401,49055486,52,15
20060506,49055486,52,1
20060513,49055486,52,1
20060527,49055486,52,1
20060603,49055486,52,1
20060729,49055486,52,2
20060805,49055486,52,5
20060812,49055486,52,4
20060819,49055486,52,3
20060826,49055486,52,9
20060902,49055486,52,1
20060909,49055486,52,3
20060916,49055486,52,1
20060930,49055486,52,3
20061007,49055486,52,8
20061021,49055486,52,9
20061104,49055486,52,3
20061111,49055486,52,12
20061118,49055486,52,2
20061202,49055486,52,2
20061209,49055486,52,7
20061223,49055486,52,1
20061230,49055486,52,1
20070113,49055486,52,1
20070120,49055486,52,2
20070203,49055486,52,1
20070210,49055486,52,7
20070224,49055486,52,3
20070303,49055486,52,1
20070310,49055486,52,1
20070317,49055486,52,5
20070331,49055486,52,6
20070407,49055486,52,1
20070414,49055486,52,8
20070421,49055486,52,8
20070512,49055486,52,2
20070519,49055486,52,3
20070526,49055486,52,2
20070616,49055486,52,3
20070623,49055486,52,1
20070707,49055486,52,1
20070714,49055486,52,1
20070721,49055486,52,1
20070728,49055486,52,3
20070804,49055486,52,13
20070818,49055486,52,2
20070825,49055486,52,7
20070901,49055486,52,1
20070908,49055486,52,6
20070915,49055486,52,1
20070922,49055486,52,2
20071006,49055486,52,8
20071013,49055486,52,2
20071020,49055486,52,3
20051119,49055486,53,2
20051210,49055486,53,14
20051217,49055486,53,3
20051224,49055486,53,1
20051231,49055486,53,7
20060107,49055486,53,1
20060121,49055486,53,6
20060204,49055486,53,1
20060225,49055486,53,4
20060311,49055486,53,1
20060318,49055486,53,9
20060325,49055486,53,1
20060401,49055486,53,11
20060408,49055486,53,1
20060513,49055486,53,2
20060527,49055486,53,3
20060603,49055486,53,1
20060610,49055486,53,5
20060617,49055486,53,2
20060624,49055486,53,2
20060701,49055486,53,3
20060708,49055486,53,2
20060715,49055486,53,1
20060722,49055486,53,1
20060805,49055486,53,1
20060826,49055486,53,19
20060916,49055486,53,5
20060923,49055486,53,2
20060930,49055486,53,2
20061007,49055486,53,5
20061014,49055486,53,1
20061021,49055486,53,2
20061028,49055486,53,1
20061118,49055486,53,2
20061202,49055486,53,1
20061209,49055486,53,7
20061223,49055486,53,2
20070120,49055486,53,13
20070210,49055486,53,5
20070217,49055486,53,4
20070224,49055486,53,1
20070310,49055486,53,1
20070317,49055486,53,10
20070331,49055486,53,6
20070414,49055486,53,4
20070421,49055486,53,12
20070526,49055486,53,3
20070818,49055486,53,1
20070825,49055486,53,10
20070908,49055486,53,15
20070922,49055486,53,2
20070929,49055486,53,1
20071006,49055486,53,5
20071013,49055486,53,1
20071020,49055486,53,4
20051112,49055486,54,1
20051119,49055486,54,1
20051203,49055486,54,1
20051210,49055486,54,19
20051217,49055486,54,4
20051231,49055486,54,1
20060121,49055486,54,17
20060211,49055486,54,2
20060225,49055486,54,5
20060304,49055486,54,3
20060311,49055486,54,1
20060318,49055486,54,4
20060325,49055486,54,1
20060401,49055486,54,23
20060415,49055486,54,3
20060429,49055486,54,1
20060506,49055486,54,1
20060513,49055486,54,2
20060520,49055486,54,2
20060527,49055486,54,15
20060603,49055486,54,6
20060610,49055486,54,3
20060701,49055486,54,1
20060708,49055486,54,1
20060729,49055486,54,3
20060805,49055486,54,3
20060826,49055486,54,13
20060902,49055486,54,1
20060916,49055486,54,4
20060930,49055486,54,1
20061007,49055486,54,4
20061014,49055486,54,3
20061021,49055486,54,1
20061028,49055486,54,4
20061111,49055486,54,4
20061118,49055486,54,1
20061125,49055486,54,1
20061209,49055486,54,4
20061216,49055486,54,1
20070106,49055486,54,1
20070120,49055486,54,2
20070210,49055486,54,10
20070217,49055486,54,1
20070224,49055486,54,2
20070303,49055486,54,1
20070317,49055486,54,24
20070331,49055486,54,8
20070421,49055486,54,15
20070428,49055486,54,3
20070512,49055486,54,2
20070519,49055486,54,2
20070526,49055486,54,2
20070609,49055486,54,1
20070616,49055486,54,10
20070623,49055486,54,1
20070630,49055486,54,3
20070707,49055486,54,6
20070714,49055486,54,1
20070721,49055486,54,3
20070728,49055486,54,4
20070804,49055486,54,2
20070811,49055486,54,1
20070818,49055486,54,2
20070825,49055486,54,6
20070908,49055486,54,9
20070915,49055486,54,1
20070929,49055486,54,1
20071006,49055486,54,6
20071013,49055486,54,4
20071020,49055486,54,8
20051105,49055486,55,1
20051112,49055486,55,4
20051119,49055486,55,1
20051126,49055486,55,1
20051203,49055486,55,2
20051210,49055486,55,15
20051217,49055486,55,6
20060114,49055486,55,3
20060121,49055486,55,7
20060204,49055486,55,2
20060218,49055486,55,3
20060225,49055486,55,6
20060304,49055486,55,1
20060311,49055486,55,1
20060401,49055486,55,18
20060415,49055486,55,2
20060429,49055486,55,6
20060506,49055486,55,1
20060513,49055486,55,1
20060520,49055486,55,1
20060527,49055486,55,1
20060610,49055486,55,2
20060617,49055486,55,2
20060624,49055486,55,6
20060701,49055486,55,2
20060722,49055486,55,4
20060729,49055486,55,3
20060805,49055486,55,2
20060812,49055486,55,3
20060819,49055486,55,1
20060826,49055486,55,11
20060916,49055486,55,6
20061007,49055486,55,9
20061014,49055486,55,3
20061028,49055486,55,2
20061104,49055486,55,3
20061111,49055486,55,7
20061118,49055486,55,1
20061125,49055486,55,1
20061202,49055486,55,2
20061209,49055486,55,5
20061223,49055486,55,3
20061230,49055486,55,4
20070106,49055486,55,1
20070120,49055486,55,7
20070210,49055486,55,1
20070217,49055486,55,7
20070224,49055486,55,4
20070303,49055486,55,2
20070310,49055486,55,1
20070317,49055486,55,3
20070331,49055486,55,11
20070407,49055486,55,1
20070414,49055486,55,8
20070421,49055486,55,8
20070428,49055486,55,1
20070505,49055486,55,2
20070512,49055486,55,1
20070519,49055486,55,8
20070526,49055486,55,4
20070602,49055486,55,1
20070609,49055486,55,6
20070616,49055486,55,14
20070623,49055486,55,1
20070630,49055486,55,3
20070707,49055486,55,5
20070721,49055486,55,2
20070728,49055486,55,2
20070804,49055486,55,11
20070825,49055486,55,12
20070908,49055486,55,7
20070915,49055486,55,2
20070922,49055486,55,3
20070929,49055486,55,1
20071006,49055486,55,13
20071013,49055486,55,2
20071020,49055486,55,3
20051029,49055486,56,1
20051112,49055486,56,1
20051119,49055486,56,1
20051203,49055486,56,1
20051210,49055486,56,7
20051217,49055486,56,1
20051231,49055486,56,2
20060121,49055486,56,2
20060128,49055486,56,2
20060204,49055486,56,1
20060225,49055486,56,2
20060304,49055486,56,1
20060311,49055486,56,1
20060318,49055486,56,6
20060325,49055486,56,2
20060401,49055486,56,27
20060415,49055486,56,1
20060513,49055486,56,3
20060520,49055486,56,2
20060610,49055486,56,4
20060617,49055486,56,1
20060624,49055486,56,2
20060701,49055486,56,11
20060708,49055486,56,1
20060715,49055486,56,1
20060729,49055486,56,2
20060805,49055486,56,1
20060812,49055486,56,1
20060819,49055486,56,1
20060826,49055486,56,2
20060909,49055486,56,2
20060916,49055486,56,2
20060923,49055486,56,1
20060930,49055486,56,1
20061007,49055486,56,2
20061021,49055486,56,2
20061111,49055486,56,5
20061118,49055486,56,4
20061125,49055486,56,2
20061209,49055486,56,5
20061216,49055486,56,2
20061230,49055486,56,3
20070120,49055486,56,3
20070210,49055486,56,4
20070217,49055486,56,2
20070224,49055486,56,5
20070303,49055486,56,1
20070317,49055486,56,6
20070414,49055486,56,11
20070421,49055486,56,6
20070512,49055486,56,3
20070519,49055486,56,1
20070609,49055486,56,4
20070616,49055486,56,3
20070630,49055486,56,5
20070707,49055486,56,3
20070721,49055486,56,3
20070728,49055486,56,2
20070804,49055486,56,5
20070825,49055486,56,2
20070908,49055486,56,10
20071006,49055486,56,2
20071013,49055486,56,6
20071020,49055486,56,1
20051029,49055486,57,2
20051105,49055486,57,1
20051112,49055486,57,1
20051119,49055486,57,2
20051126,49055486,57,1
20051203,49055486,57,1
20051210,49055486,57,10
20051224,49055486,57,1
20051231,49055486,57,2
20060121,49055486,57,4
20060211,49055486,57,1
20060218,49055486,57,1
20060225,49055486,57,2
20060311,49055486,57,1
20060318,49055486,57,2
20060325,49055486,57,2
20060401,49055486,57,17
20060429,49055486,57,1
20060513,49055486,57,4
20060520,49055486,57,3
20060527,49055486,57,1
20060603,49055486,57,1
20060610,49055486,57,8
20060624,49055486,57,1
20060729,49055486,57,1
20060805,49055486,57,4
20060826,49055486,57,12
20060916,49055486,57,3
20060923,49055486,57,1
20061007,49055486,57,8
20061021,49055486,57,3
20061028,49055486,57,3
20061111,49055486,57,1
20061118,49055486,57,17
20061125,49055486,57,1
20061202,49055486,57,1
20061209,49055486,57,4
20061216,49055486,57,1
20061223,49055486,57,2
20061230,49055486,57,2
20070106,49055486,57,1
20070120,49055486,57,1
20070127,49055486,57,2
20070210,49055486,57,5
20070217,49055486,57,1
20070310,49055486,57,1
20070317,49055486,57,8
20070331,49055486,57,12
20070407,49055486,57,1
20070414,49055486,57,11
20070421,49055486,57,8
20070505,49055486,57,1
20070512,49055486,57,5
20070519,49055486,57,4
20070609,49055486,57,1
20070616,49055486,57,4
20070623,49055486,57,2
20070707,49055486,57,1
20070721,49055486,57,4
20070728,49055486,57,4
20070804,49055486,57,18
20070825,49055486,57,8
